,Dimension_1,Dimension_2,year,make,model,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice,income,using_time,region
936,0.9823171238504154,2.5450067650246497,2014,ford,Flex,wagon,automatic,il,1.9,65238.0,white,black,25700,21400,73130,1,midwest
937,0.6508987292847364,-1.714896080117854,2006,dodge,Ram Pickup 1500,cab,automatic,pa,3.1,96013.0,gray,gray,12300,11000,73100,9,northeast
938,0.5183954037586685,1.2144432363138054,2013,chrysler,200,sedan,automatic,fl,3.8,45816.0,silver,black,10150,9100,59100,2,southeast
939,0.4529154752617418,0.8037836698603456,2010,volkswagen,CC,sedan,automatic,ga,4.6,60115.0,black,beige,12950,12800,61450,5,southeast
940,1.7153654576200097,-5.726936292589594,1999,mazda,626,sedan,automatic,md,2.0,187366.0,beige,beige,700,500,89090,16,northeast
941,-1.7482790002029234,1.9052914223228348,2013,chevrolet,Camaro,coupe,automatic,tx,4.4,24384.0,black,black,25400,26900,68360,2,southwest
942,2.078817163498691,-1.0194263955793024,2008,dodge,Caliber,wagon,automatic,nc,3.5,140489.0,white,gray,3075,4000,61490,7,southeast
943,-0.3904230076087975,0.4400723870120275,2013,dodge,Avenger,sedan,automatic,tx,3.9,47696.0,black,black,9600,10000,68360,2,southwest
944,-0.9839939416654107,2.2095577604447088,2014,dodge,Charger,sedan,automatic,ga,4.1,20149.0,gray,gray,22800,22800,61450,1,southeast
945,0.37969416609607176,2.5475373321000605,2013,infiniti,G Sedan,sedan,automatic,wa,2.3,14548.0,black,black,22200,18900,81400,2,pacific
946,0.6390764763690053,-0.34304416355614614,2009,dodge,Nitro,suv,automatic,mi,3.5,67144.0,black,gray,9475,9400,65610,6,midwest
947,-1.0487900095002503,1.6428927372594075,2014,ford,Fusion,sedan,automatic,mi,4.3,7702.0,silver,black,16750,17100,65610,1,midwest
948,2.04889126268898,-0.2609647033923721,2008,subaru,Forester,wagon,automatic,nc,1.9,51156.0,blue,tan,10500,6700,61490,7,southeast
949,2.386524276369664,-0.34456653094845324,2005,mercedes-benz,CLK-Class,coupe,automatic,fl,3.8,69209.0,silver,gray,8000,8800,59100,10,southeast
950,-0.30238578307188546,2.5775606034577185,2012,ram,1500,cab,automatic,tn,4.4,60960.0,white,black,24300,25400,57290,3,southeast
951,1.8758746877117256,-1.5706600340697094,2008,dodge,Magnum,wagon,automatic,mi,3.5,162278.0,silver,gray,3025,4300,65610,7,midwest
952,-2.0047842304798724,2.1638054058217344,2014,ford,Edge,suv,automatic,tx,4.9,15976.0,—,black,26100,25100,68360,1,southwest
953,-0.42670032234768474,1.2185779206613643,2014,chevrolet,Impala,sedan,automatic,mi,3.0,21660.0,white,gray,16550,15500,65610,1,midwest
954,0.8258567001687426,2.2298281476198816,2012,mercedes-benz,E-Class,sedan,automatic,tn,2.7,56342.0,—,black,23400,24250,57290,3,southeast
955,-1.000112541808399,0.39540861307913705,2012,nissan,Maxima,sedan,automatic,il,3.7,37037.0,burgundy,black,16650,17000,73130,3,midwest
956,-2.404709384967162,0.5306243186647659,2014,kia,Forte,sedan,automatic,ca,5.0,10562.0,white,gray,12700,13800,77030,1,pacific
957,-1.1464258286104463,0.30560128066058573,2013,hyundai,Elantra,sedan,automatic,il,4.4,42598.0,red,beige,11000,11100,73130,2,midwest
958,1.4241856315499506,-1.6226726684765604,2007,jeep,Commander,suv,automatic,tx,2.7,121297.0,silver,gray,6200,6400,68360,8,southwest
959,2.4374822003005128,-1.6765805776378582,2006,hyundai,Elantra,sedan,automatic,in,1.9,101969.0,white,tan,2600,2500,62930,9,midwest
960,0.13041444867136068,1.437382047961444,2011,mercedes-benz,C-Class,sedan,automatic,fl,3.6,38970.0,gray,black,19250,17300,59100,3,southeast
961,1.121425477697236,-0.1257522816693997,2011,chevrolet,Malibu,sedan,automatic,nv,2.7,83476.0,blue,gray,7900,6600,62960,4,mountain west
962,-1.5802554448671673,1.7544521641151134,2012,mercedes-benz,GLK-Class,suv,automatic,tx,3.6,24585.0,gray,tan,26400,27750,68360,3,southwest
963,-2.1017651288556416,0.10653436479387915,2014,chevrolet,Malibu,sedan,automatic,co,4.0,20654.0,silver,gray,14950,14500,80610,1,mountain west
964,3.371089779289212,-0.7995069709351124,2008,chevrolet,Equinox,suv,automatic,fl,1.0,114425.0,gold,tan,5725,800,59100,7,southeast
965,0.9605368512023514,0.4381637277458515,2009,honda,Odyssey,van,automatic,fl,3.7,67178.0,gray,gray,13550,14200,59100,6,southeast
966,1.0619022975512014,1.0753267377245763,2013,toyota,Corolla,sedan,automatic,az,2.3,29420.0,white,beige,12100,10100,63250,2,southwest
967,-2.0292501850298015,-0.2349103517018788,2013,nissan,Altima,sedan,automatic,nj,3.6,28620.0,gray,black,16500,16600,82750,2,northeast
968,0.543932840277053,1.1055158330624617,2012,chrysler,200,sedan,automatic,fl,4.2,53155.0,white,tan,9175,10400,59100,3,southeast
969,0.2855480141554651,-1.7832271671198656,2009,hyundai,Sonata,sedan,automatic,ca,2.8,93192.0,green,beige,5000,4400,77030,6,pacific
970,-1.4050448619437685,0.762972464735054,2013,ford,Edge,suv,automatic,il,4.4,37088.0,white,beige,16450,17200,73130,2,midwest
971,2.0123886309299466,-1.0615722053659107,2007,pontiac,G6,sedan,automatic,nc,3.7,126456.0,white,black,3525,5300,61490,8,southeast
972,-1.0161451004171016,-1.8283638396920205,2012,chevrolet,Volt,hatchback,automatic,wa,2.1,84516.0,black,black,9375,9600,81400,3,pacific
973,0.7369938679070777,1.5439602919215991,2012,nissan,Altima,sedan,automatic,oh,4.0,1.0,black,black,14150,1400,64520,3,midwest
974,-1.6473621551431237,2.2002081016813877,2013,chrysler,Town and Country,van,automatic,mi,4.9,20546.0,white,brown,25100,24900,65610,2,midwest
975,0.015792169992601173,1.1065875452854674,2013,smart,fortwo,convertible,automatic,nv,4.1,26468.0,silver,black,8825,9000,62960,2,mountain west
976,-1.2600542706602875,-0.4378331988726495,2011,volkswagen,Tiguan,suv,automatic,ca,4.5,73025.0,white,black,13100,14600,77030,4,pacific
977,-1.1500365314765857,-0.22602617009129353,2013,dodge,Journey,suv,automatic,ca,3.7,51285.0,black,black,12500,10500,77030,2,pacific
978,2.9151209669314198,-1.4321438120604817,2005,chevrolet,Malibu,sedan,automatic,fl,1.9,94239.0,white,—,3950,2700,59100,10,southeast
979,0.20310557275742114,0.4377974572125064,2011,toyota,Sienna,van,automatic,oh,3.5,87563.0,gold,tan,18000,16300,64520,4,midwest
980,0.28753786689758326,0.831459205653762,2012,kia,Sedona,van,automatic,ga,4.0,57691.0,silver,gray,10250,11600,61450,3,southeast
981,-0.43726969978542185,1.966859572389223,2012,audi,A4,sedan,automatic,fl,4.3,21497.0,gray,black,19450,20000,59100,3,southeast
982,-1.213948224731964,0.6876907564160817,2012,nissan,Altima,sedan,automatic,mo,4.5,17204.0,beige,gray,13450,15200,71660,3,midwest
983,-1.4019259680050928,2.826992466848634,2012,audi,Q5,suv,automatic,ga,4.4,37697.0,black,brown,30000,31600,61450,3,southeast
984,-1.8735079287542602,1.9759257465876299,2013,hyundai,Genesis,sedan,automatic,tx,5.0,5322.0,white,tan,20900,25300,68360,2,southwest
985,0.43292163876234846,0.10610476238375008,2010,dodge,Journey,suv,automatic,oh,4.0,71326.0,blue,gray,9000,9500,64520,4,midwest
986,-2.1293664905428162,1.4497685320259888,2015,kia,Sportage,suv,automatic,pa,4.8,12178.0,blue,black,18850,18600,73100,0,northeast
987,-0.0024648728240146073,1.3901719410814124,2011,chevrolet,Silverado 1500,cab,automatic,ga,3.5,58972.0,white,gray,21300,22200,61450,4,southeast
988,-0.2987498627052504,2.221214067703729,2013,nissan,Juke,hatchback,automatic,tn,4.3,10863.0,—,black,18100,18000,57290,2,southeast
989,3.4041759049880667,-1.989385607582297,2003,ford,Taurus,sedan,automatic,fl,1.9,100000.0,gray,black,1425,700,59100,12,southeast
990,-2.263582115097305,-2.365442881884003,2007,gmc,Yukon,suv,automatic,md,4.8,94291.0,black,—,17300,18000,89090,8,northeast
991,1.0918363202058914,1.2250484266427883,2013,chrysler,200,sedan,automatic,ga,2.4,26098.0,—,black,11200,10900,61450,2,southeast
992,0.1407999912388177,0.19390855633018614,2012,chevrolet,Malibu,sedan,automatic,wi,2.8,34119.0,silver,gray,10950,10400,67090,3,midwest
993,-0.8310742265041361,1.763736724445775,2014,chevrolet,Impala,sedan,automatic,az,4.1,22099.0,white,black,18750,18800,63250,1,southwest
994,-0.3895061666206304,2.001324717123241,2014,chrysler,Town and Country,van,automatic,fl,4.0,28337.0,gold,black,18500,17800,59100,1,southeast
995,1.4090492878776022,-4.124529471245384,2003,jeep,Grand Cherokee,suv,automatic,nj,2.0,151878.0,red,tan,2525,400,82750,12,northeast
996,-0.4293568659237635,3.3375424169349217,2011,audi,S5,convertible,automatic,fl,3.4,22379.0,red,brown,33100,32200,59100,4,southeast
997,0.12447263738812317,1.8765545303602893,2011,infiniti,G Sedan,sedan,automatic,tn,4.3,24206.0,gray,black,17450,17400,57290,4,southeast
998,-5.505680422681296,7.816314217273179,2014,jaguar,F-TYPE,convertible,automatic,oh,4.8,6147.0,—,tan,75000,77500,64520,1,midwest
999,1.6649753027435816,1.551312746371289,2013,honda,Civic,sedan,automatic,fl,1.9,25634.0,black,beige,12950,10100,59100,2,southeast
1000,0.3009134966880378,1.2133176978292777,2012,volkswagen,Passat,sedan,automatic,fl,3.7,29906.0,—,black,12200,13400,59100,3,southeast
1001,-0.9007693461391878,-0.8388514106159595,2012,ford,Mustang,coupe,automatic,ca,2.4,47737.0,black,black,13000,13700,77030,3,pacific
1002,0.7539745513642137,-0.6181825498951944,2011,chevrolet,Malibu,sedan,automatic,tx,2.2,73443.0,beige,black,7850,6000,68360,3,southwest
1003,0.19978574311086167,1.6293362366389887,2014,kia,Soul,wagon,automatic,fl,3.7,33844.0,black,black,12600,12600,59100,1,southeast
1004,0.7859175006975999,-1.874480923411077,2008,nissan,Sentra,sedan,automatic,il,1.9,62617.0,black,gray,5550,4800,73130,7,midwest
1005,3.614705174004146,-1.7661651879038054,2007,toyota,Corolla,sedan,automatic,nc,1.9,209403.0,silver,gray,1700,2900,61490,8,southeast
1006,0.33181697805426574,1.8159511414518668,2013,chevrolet,Impala,sedan,automatic,sc,4.1,34742.0,white,beige,13150,13400,56120,2,southeast
1007,0.2951631125150848,1.2886686572172628,2013,hyundai,Sonata Hybrid,sedan,automatic,fl,3.6,44612.0,red,beige,13000,13100,59100,2,southeast
1008,3.1294714507002652,-2.0217535042110266,2004,chevrolet,Suburban,suv,automatic,ga,3.6,181192.0,blue,tan,3850,4800,61450,11,southeast
1009,-3.155091907834173,1.8064842423419119,2013,mercedes-benz,E-Class,sedan,automatic,ca,4.0,20047.0,black,black,34200,34000,77030,2,pacific
1010,-0.39515453236706255,1.1128681875536168,2012,toyota,Camry,sedan,automatic,oh,3.6,17781.0,black,black,15250,16000,64520,2,midwest
1011,-2.1378393123085058,-1.3381731322009882,2012,ford,Fusion,sedan,automatic,md,3.6,37420.0,blue,black,11250,10400,89090,3,northeast
1012,2.5106281714973178,-1.4588637850301442,2004,honda,Civic,sedan,automatic,ga,2.5,76270.0,blue,beige,4000,4200,61450,10,southeast
1013,-2.4118668375287564,1.1875713367475271,2013,mercedes-benz,C-Class,sedan,automatic,ca,4.4,4923.0,black,black,24500,24000,77030,2,pacific
1014,2.121419036789248,-0.01442783748824181,2011,ford,Focus,sedan,automatic,fl,2.8,125534.0,black,black,4200,4600,59100,4,southeast
1015,-1.4113343059581693,0.04840902329201448,2013,hyundai,Elantra,sedan,automatic,ca,3.5,20783.0,white,beige,14200,14100,77030,2,pacific
1016,-0.714357885140422,0.08255457985379336,2012,honda,Accord,sedan,automatic,il,3.6,44114.0,black,beige,13050,13200,73130,3,midwest
1017,-0.1999632174258886,1.9254068432249025,2012,lexus,IS 250,sedan,automatic,fl,3.6,23963.0,gray,beige,21400,21200,59100,3,southeast
1018,-2.1193226148657995,-1.552546475463987,2012,volkswagen,Golf,hatchback,automatic,md,4.1,63122.0,red,black,9025,8700,89090,3,northeast
1019,0.7806810288352157,-3.562680690398426,2004,nissan,Maxima,sedan,automatic,ma,1.9,94580.0,silver,gray,3775,3800,82150,11,northeast
1020,-1.4785014736581652,-1.5027796981996842,2011,mazda,Mazda3,sedan,automatic,nj,2.5,14894.0,gray,black,11000,9200,82750,4,northeast
1021,-0.9917266370855834,0.2319801086110637,2012,nissan,Altima,sedan,automatic,pa,4.3,38742.0,black,black,11750,12400,73100,3,northeast
1022,0.6090478134469672,1.3768903869167932,2012,infiniti,G Sedan,sedan,automatic,fl,2.9,48140.0,blue,black,18650,17400,59100,3,southeast
1023,2.555065220465377,-3.0770767296987356,2002,buick,LeSabre,sedan,automatic,tx,2.6,137097.0,blue,gray,1875,1600,68360,13,southwest
1024,2.349957016547042,-0.6193583720832454,2007,bmw,7 Series,sedan,automatic,fl,2.0,107608.0,black,tan,11400,11600,59100,8,southeast
1025,-0.15026572406679728,1.8651728555980789,2013,toyota,Corolla,sedan,automatic,fl,4.4,15711.0,black,black,13900,13900,59100,2,southeast
1026,-1.766572801815464,-0.5343906792343004,2013,dodge,Grand Caravan,van,automatic,nj,3.6,47171.0,—,black,14400,13000,82750,2,northeast
1027,-1.0729254635273975,-0.47876357869308156,2013,ford,Focus,sedan,automatic,ca,3.0,38116.0,silver,black,10500,11700,77030,2,pacific
1028,-1.1287869448808783,-1.5753564691543183,2010,jeep,Liberty,suv,automatic,nj,4.2,92738.0,beige,black,9875,9600,82750,5,northeast
1029,-0.38871695161132236,-2.2916152143067965,2008,pontiac,G6,sedan,automatic,nj,3.7,93555.0,silver,gray,5150,4500,82750,7,northeast
1030,-0.33100086180285776,-2.791528772208225,2007,buick,Lucerne,sedan,automatic,mn,4.0,126085.0,gold,beige,4925,5400,83200,8,midwest
1031,1.5633383349134922,0.23044953794345902,2011,mazda,CX-9,suv,automatic,fl,2.5,97014.0,black,black,9600,9600,59100,4,southeast
1032,2.1592851108694546,-0.9414133210121256,2006,dodge,Charger,sedan,automatic,fl,3.0,93971.0,silver,black,6700,5700,59100,9,southeast
1033,0.6884560527895487,-0.8437547822239239,2008,chevrolet,Equinox,suv,automatic,tx,3.5,74905.0,silver,gray,6900,6500,68360,6,southwest
1034,1.7426362975872687,-0.8922694867204294,2007,chevrolet,TrailBlazer,suv,automatic,nc,2.9,82076.0,silver,gray,5650,5800,61490,8,southeast
1035,0.8126043426306709,0.8500130073001051,2012,ford,Fiesta,sedan,manual,fl,3.8,54688.0,white,beige,7900,7600,59100,3,southeast
1036,-0.04908185659694263,1.956701238670339,2014,chevrolet,Cruze,sedan,automatic,fl,4.0,10939.0,silver,black,13500,13400,59100,1,southeast
1037,-0.6353375458933003,0.6870934487959883,2013,ford,E-Series Van,van,automatic,tx,4.2,67854.0,white,gray,13650,14600,68360,2,southwest
1038,-1.7903365494134105,-0.4446984857980531,2012,nissan,Maxima,sedan,automatic,nj,3.6,39013.0,white,black,17100,15600,82750,3,northeast
1039,-0.5774237703783731,-0.4296705729626412,2013,toyota,Corolla,sedan,automatic,il,2.5,49803.0,white,black,11650,12000,73130,2,midwest
1040,-1.5989387379276576,-1.9582044540287362,2013,ford,Focus,hatchback,automatic,mn,1.9,61298.0,red,gray,8675,8700,83200,2,midwest
1041,-1.8933487266813764,1.1104610599641076,2013,ford,Escape,suv,automatic,il,4.9,12090.0,brown,gray,17050,18300,73130,2,midwest
1042,-3.4372609664232865,3.72161334567464,2014,ford,Expedition,suv,automatic,tx,4.9,6339.0,white,tan,42400,44000,68360,1,southwest
1043,-0.3466710594174004,-2.5137990507758055,2006,toyota,Highlander Hybrid,suv,automatic,nj,2.5,60659.0,black,gray,12050,10700,82750,9,northeast
1044,-0.5234473770832255,2.151277431255287,2014,chrysler,Town and Country,van,automatic,fl,4.0,19268.0,white,black,19500,19600,59100,1,southeast
1045,-1.4513787451390012,3.8755952839656906,2014,chevrolet,Tahoe,suv,automatic,fl,3.7,46972.0,silver,black,37800,37500,59100,1,southeast
1046,1.5038746047623681,-0.21878899424821854,2010,dodge,Journey,suv,automatic,nc,3.5,121964.0,gray,gray,5800,6000,61490,4,southeast
1047,2.754830731795126,-1.3910630793635812,2005,bmw,3 Series,sedan,automatic,fl,2.1,97162.0,blue,beige,5100,3850,59100,10,southeast
1048,0.07070707521562812,-0.30098410922320035,2008,audi,Q7,suv,automatic,tx,3.0,66960.0,gray,tan,21300,21500,68360,6,southwest
1049,-0.5888878856757136,1.5016044305981047,2013,infiniti,G Sedan,sedan,automatic,az,3.8,42999.0,silver,black,19750,20300,63250,2,southwest
1050,4.134645822785683,-3.0559420060226374,2002,nissan,Sentra,sedan,automatic,fl,1.9,214267.0,white,gray,775,700,59100,13,southeast
1051,2.7103351785701104,-1.384019152397796,2006,jeep,Liberty,suv,automatic,fl,2.0,120420.0,blue,gray,4450,4500,59100,9,southeast
1052,-2.7639547025580407,0.24338067584986656,2014,ford,Fusion,sedan,automatic,mn,4.7,10946.0,—,black,16250,16800,83200,1,midwest
1053,-0.8140693818484708,0.8309232040899758,2013,chevrolet,Impala,sedan,automatic,tx,4.4,29785.0,silver,beige,10800,12700,68360,2,southwest
1054,1.8647989917628847,-2.1112378612184184,2006,dodge,Grand Caravan,van,automatic,tx,2.4,119512.0,gold,brown,2400,1600,68360,9,southwest
1055,-2.6269231604236167,0.883475718503395,2012,mercedes-benz,E-Class,sedan,automatic,ca,3.3,14618.0,black,black,27800,28500,77030,3,pacific
1056,-1.0140173003888926,-1.8195195233754933,2012,honda,Civic,coupe,automatic,nj,3.1,111606.0,gray,gray,7975,7200,82750,3,northeast
1057,1.6828249549722605,-1.9378711492386,2007,chevrolet,Express Cargo,van,automatic,tx,2.8,159669.0,white,gray,5425,7100,68360,8,southwest
1058,-0.44430439646204867,0.5587241372988435,2012,chevrolet,Traverse,suv,automatic,tx,3.0,25810.0,gray,gray,16600,16500,68360,3,southwest
1059,1.0343289819830275,2.53617328236227,2013,chevrolet,Malibu,sedan,automatic,ms,3.6,16551.0,white,black,14500,14800,48460,2,southeast
1060,4.27874396524588,-3.0634651560601376,2002,honda,Accord,sedan,automatic,fl,1.9,227561.0,black,gray,1525,1600,59100,13,southeast
1061,-2.4641726387741882,4.370879788914701,2014,audi,A6,sedan,automatic,fl,4.9,5648.0,gray,beige,41700,42000,59100,1,southeast
1062,-3.6750723317145213,3.276751022735705,2013,ford,F-250 Super Duty,cab,automatic,mo,4.5,28744.0,white,black,44000,44000,71660,2,midwest
1063,-1.7141508538587238,1.052318943812368,2013,ford,F-150,cab,automatic,il,3.5,11965.0,black,gray,21400,23300,73130,2,midwest
1064,-0.40881988476888914,2.483173010580441,2014,ford,C-Max Hybrid,wagon,automatic,tn,4.6,29385.0,black,black,17300,18000,57290,0,southeast
1065,1.7876540908863412,0.00643662179759203,2008,toyota,Highlander,suv,automatic,fl,4.0,120743.0,black,gray,11700,11700,59100,7,southeast
1066,-0.7892342644274373,0.31464769423976174,2013,chrysler,200,sedan,automatic,mo,3.4,27270.0,burgundy,black,11400,11300,71660,1,midwest
1067,1.9476374053131833,-0.5606317738588248,2007,toyota,Corolla,sedan,automatic,fl,2.8,66950.0,silver,gray,5600,7200,59100,8,southeast
1068,-1.7938111463809554,0.9502482582757574,2012,ford,Escape,suv,automatic,pa,4.9,17050.0,blue,gray,17950,17700,73100,3,northeast
1069,-0.9611421072658972,1.4852470513697535,2013,ford,Escape,suv,automatic,mi,4.3,44438.0,gray,black,20200,20200,65610,2,midwest
1070,-1.4399811724291725,-1.4346367491887342,2012,nissan,Altima,sedan,automatic,nj,2.4,37793.0,—,black,11400,9500,82750,3,northeast
1071,-1.5253476725338926,2.648111146317116,2014,volvo,XC60,suv,automatic,az,3.8,10778.0,silver,black,29400,28500,63250,1,southwest
1072,1.7867133525848475,-2.7769565197215984,2005,chrysler,300,sedan,automatic,pa,2.0,141281.0,gray,beige,4450,4000,73100,10,northeast
1073,-0.8853937479911705,2.6517326609857843,2015,kia,Sorento,suv,automatic,fl,4.8,13369.0,white,black,18950,19200,59100,0,southeast
1074,-0.7207679299774904,-0.8941622701919808,2012,chevrolet,Sonic,sedan,automatic,va,2.5,19194.0,red,gray,8375,7800,74430,3,southeast
1075,0.5448248096072493,0.48950011899866713,2011,toyota,Sienna,van,automatic,ga,3.7,82051.0,gray,gray,13400,12400,61450,4,southeast
1076,0.8883065304920955,-1.576776721688385,2008,pontiac,Grand Prix,sedan,automatic,mo,3.2,114877.0,blue,black,4125,6400,71660,7,midwest
1077,-0.05620561076986113,0.9534130942998726,2013,ford,Mustang,coupe,automatic,az,4.0,69363.0,black,black,12900,13600,63250,2,southwest
1078,0.01323325829008454,1.3389000371939968,2014,toyota,Corolla,sedan,automatic,nc,3.7,39438.0,white,gray,12250,12100,61490,1,southeast
1079,0.6782338406343986,0.419520346616404,2013,chevrolet,Sonic,hatchback,automatic,oh,2.8,52187.0,blue,black,7925,7400,64520,2,midwest
1080,-0.13690213082996686,0.9574461815637971,2012,chrysler,Town and Country,van,automatic,mi,5.0,90080.0,gray,black,10100,12000,65610,2,midwest
1081,-1.0567965006950455,-0.8563163855311869,2012,honda,Civic,sedan,automatic,ca,2.4,26527.0,gray,gray,12400,12200,77030,3,pacific
1082,-0.9379438880730036,2.162817970512809,2014,hyundai,Elantra,sedan,automatic,nv,4.9,9543.0,blue,gray,13650,13500,62960,0,mountain west
1083,-2.092709028618391,2.7336999889515154,2014,gmc,Sierra 1500,cab,automatic,mi,4.6,8832.0,black,gray,30900,30700,65610,1,midwest
1084,1.7868892590997159,1.9651925471270113,2013,toyota,Camry,sedan,automatic,ms,2.8,52637.0,white,gray,11650,11500,48460,2,southeast
1085,-2.5146884423050273,2.1969626813257266,2014,ford,Expedition,suv,automatic,mo,4.1,32560.0,brown,tan,32000,32100,71660,1,midwest
1086,2.150677043669205,-3.5587859918933447,2002,hyundai,Santa Fe,suv,automatic,va,1.9,116964.0,black,gray,2025,1350,74430,13,southeast
1087,0.24048027689341106,-2.776221992919562,2008,honda,Accord,sedan,automatic,ma,2.4,137949.0,silver,gray,6200,5200,82150,7,northeast
1088,-3.4260657573135336,0.7439039598664678,2013,ford,F-150,cab,automatic,nj,3.5,38114.0,gray,black,32100,32000,82750,2,northeast
1089,0.22034988425107196,1.8826097836514293,2014,chrysler,200,sedan,automatic,tn,3.8,30246.0,black,black,13400,14100,57290,1,southeast
1090,-0.8787374972318346,1.277723485105409,2014,toyota,Camry,sedan,automatic,wi,3.5,12024.0,white,gray,16800,16900,67090,1,midwest
1091,-0.8194736621726936,0.8836202001652733,2013,kia,Optima,sedan,automatic,tx,4.3,41346.0,brown,beige,14700,13900,68360,2,southwest
1092,-1.5781987894423206,-0.9147109580983039,2012,mercedes-benz,Sprinter,van,automatic,ca,2.3,73630.0,white,black,21600,20000,77030,3,pacific
1093,2.6728814177665283,-3.1449419344071843,2003,nissan,Xterra,suv,automatic,tx,2.3,176764.0,red,black,2500,2100,68360,12,southwest
1094,0.3889448279682045,2.316574445059082,2014,nissan,Versa,sedan,automatic,tn,4.5,15179.0,white,black,10350,9800,57290,1,southeast
1095,3.8803232615612933,-0.7932527687476777,2007,toyota,Camry,sedan,automatic,fl,3.8,227097.0,blue,gray,4175,5200,59100,8,southeast
1096,-1.1578600539150474,0.798720135670393,2014,chevrolet,Equinox,suv,automatic,mo,3.7,43105.0,black,gray,17050,17200,71660,1,midwest
1097,-0.81171487530551,-0.794944155259963,2013,ford,Focus,sedan,automatic,il,2.2,30534.0,gray,gray,10950,9600,73130,2,midwest
1098,-3.079085064617008,5.129911265009566,2015,ford,F-250 Super Duty,cab,automatic,fl,4.9,9232.0,white,black,49500,48200,59100,0,southeast
1099,-1.8352556813315768,-1.381763435436718,2013,ford,Escape,suv,automatic,mn,4.1,113830.0,—,gray,11450,10300,83200,2,midwest
1100,-0.6211923523990333,0.16755715131191876,2013,dodge,Charger,sedan,automatic,mo,3.5,70311.0,silver,black,13300,12000,71660,1,midwest
1101,-0.06464932436756843,1.6735292548400473,2012,hyundai,Genesis,sedan,automatic,fl,3.6,24707.0,black,brown,19450,18600,59100,3,southeast
1102,-1.3544227727199143,-0.34307013772263467,2014,kia,Forte,sedan,automatic,ca,3.4,40958.0,black,black,10000,10200,77030,1,pacific
1103,1.4873614231827577,-2.2841316421335005,2005,ford,Mustang,convertible,manual,mo,2.7,124307.0,yellow,black,6500,6400,71660,10,midwest
1104,2.7604585714023075,-0.4607673049047059,2009,bmw,5 Series,sedan,automatic,wi,1.0,88767.0,black,gray,12700,3100,67090,6,midwest
1105,-3.3902514874016174,1.563030401189989,2014,ford,Explorer,suv,automatic,co,4.9,13809.0,white,beige,30300,30500,80610,1,mountain west
1106,3.3086697917570267,-2.605153008558233,2002,ford,F-150,cab,automatic,nc,3.4,172918.0,blue,beige,3225,3900,61490,13,southeast
1107,0.6669832514341432,1.1760622832254475,2013,nissan,Altima,sedan,automatic,fl,3.0,47579.0,gray,black,12700,12800,59100,2,southeast
1108,0.8656120299933195,2.3697606376919653,2015,chrysler,200,sedan,automatic,fl,2.5,6139.0,gray,black,15250,13900,59100,0,southeast
1109,1.8205933365330988,-3.668536692896246,2004,volvo,S60,sedan,automatic,ca,2.6,184330.0,silver,black,1050,800,77030,11,pacific
1110,1.021535746331052,-1.697273870344196,2009,ford,Fusion,sedan,automatic,mo,2.8,127559.0,silver,black,4175,3100,71660,6,midwest
1111,-0.3344307195025833,-3.852670377964937,2004,audi,A4,sedan,automatic,md,3.8,116254.0,red,beige,3300,4200,89090,11,northeast
1112,2.7636679824094195,1.112714484323618,2012,kia,Forte,sedan,automatic,fl,1.0,50997.0,gray,gray,8950,6600,59100,3,southeast
1113,1.7313657259829498,-3.47802148948229,2003,toyota,4Runner,suv,automatic,ca,2.2,150354.0,white,beige,5725,4000,77030,12,pacific
1114,-0.2795513554091847,1.622932649927749,2013,mazda,Mazda3,sedan,automatic,nc,4.4,12782.0,silver,black,11900,12700,61490,2,southeast
1115,-1.8785934240719318,0.5864938584471888,2014,dodge,Grand Caravan,van,automatic,ca,4.0,17215.0,white,black,17050,16800,77030,1,pacific
1116,-1.4311411680863793,-0.892714246075862,2011,infiniti,M37,sedan,automatic,ca,2.4,43237.0,black,black,24000,14500,77030,4,pacific
1117,-1.436473774528343,0.07224238199738348,2011,nissan,Maxima,sedan,automatic,ca,3.9,33825.0,black,black,17050,19250,77030,4,pacific
1118,4.154576964017644,-2.87607294947614,2001,honda,Civic,coupe,automatic,ga,3.8,211384.0,white,tan,1150,2100,61450,14,southeast
1119,-0.35092809535771097,0.44156679199246385,2012,chevrolet,Malibu,sedan,automatic,tx,3.5,42216.0,silver,black,12350,12600,68360,2,southwest
1120,1.6086185780487525,0.15694487127516435,2010,nissan,Maxima,sedan,automatic,fl,2.3,83141.0,gray,black,11550,10300,59100,5,southeast
1121,-0.49165530420709225,2.4519706358587956,2014,ford,Escape,suv,automatic,tn,4.6,38063.0,—,black,19950,19600,57290,1,southeast
1122,0.8882885309564797,-3.139415520769586,2004,bmw,5 Series,sedan,automatic,ca,3.7,138594.0,black,black,4650,5000,77030,11,pacific
1123,1.9346139661267259,-0.08649847156934022,2007,chevrolet,TrailBlazer,suv,automatic,tn,2.9,84910.0,silver,gray,13300,13000,57290,8,southeast
1124,-0.14732114287558873,-1.7409031326968127,2010,ford,Taurus,sedan,automatic,ca,3.7,130567.0,silver,black,7200,6400,77030,5,pacific
1125,-2.562205403003511,1.3987181448185662,2014,chevrolet,Silverado 1500,cab,automatic,ca,4.4,18746.0,gray,black,26100,26200,77030,1,pacific
1126,0.9671284682396293,0.29796329593730114,2011,volkswagen,Jetta,sedan,automatic,nc,4.1,93436.0,silver,black,6425,9300,61490,4,southeast
